hash,family,seed,result,time,conflicts,decisions,propagations,returncode,maquina
191a745164f245117f40a1a2f6942ee4,planning,123,TIMEOUT,800.000,,,,-1,pc2
191a745164f245117f40a1a2f6942ee4,planning,777,TIMEOUT,800.000,,,,-1,pc2
199c6440994723f43344ca124b72b8ba,planning,42,TIMEOUT,800.000,,,,-1,pc2
199c6440994723f43344ca124b72b8ba,planning,123,TIMEOUT,800.000,,,,-1,pc2
199c6440994723f43344ca124b72b8ba,planning,777,TIMEOUT,800.000,,,,-1,pc2
1de5dab21b0f1be4617ca5e0422a769a,planning,42,SAT,0.170,1631.000,24561.000,218359.000,10,pc2
1de5dab21b0f1be4617ca5e0422a769a,planning,123,SAT,0.127,1762.000,23268.000,221584.000,10,pc2
1de5dab21b0f1be4617ca5e0422a769a,planning,777,SAT,0.124,1642.000,21031.000,201350.000,10,pc2
2022659f96388494baf939f542ba2c6f,planning,42,SAT,172.275,781876.000,2418555.000,770185697.000,10,pc2
2022659f96388494baf939f542ba2c6f,planning,123,SAT,135.731,560988.000,1861119.000,560394193.000,10,pc2
2022659f96388494baf939f542ba2c6f,planning,777,SAT,171.277,815036.000,2462435.000,762385725.000,10,pc2
24706f6663f0524f28b62e0c8b6abf1e,planning,42,SAT,0.504,6578.000,20760.000,1872044.000,10,pc2
24706f6663f0524f28b62e0c8b6abf1e,planning,123,SAT,0.113,640.000,2161.000,142828.000,10,pc2
24706f6663f0524f28b62e0c8b6abf1e,planning,777,SAT,0.113,592.000,1890.000,133219.000,10,pc2
261227751e41065551cbeebe9b11ee40,planning,42,SAT,15.015,257691.000,1342762.000,28852637.000,10,pc2
261227751e41065551cbeebe9b11ee40,planning,123,SAT,32.903,528967.000,2402018.000,53798397.000,10,pc2
261227751e41065551cbeebe9b11ee40,planning,777,SAT,30.050,482987.000,2234083.000,52344265.000,10,pc2
2aab943d5ee5d7b3888f1ca30a453c4f,planning,42,UNSAT,18.412,268242.000,440267.000,108774107.000,20,pc2
2aab943d5ee5d7b3888f1ca30a453c4f,planning,123,UNSAT,19.795,326246.000,501524.000,116831003.000,20,pc2
2aab943d5ee5d7b3888f1ca30a453c4f,planning,777,UNSAT,22.461,318593.000,519531.000,132911331.000,20,pc2
2b79a32fe5eab5954569261405d7601c,planning,42,SAT,419.860,126668.000,2897944.000,1464656337.000,10,pc2
2b79a32fe5eab5954569261405d7601c,planning,123,SAT,485.384,151078.000,3219620.000,1791150200.000,10,pc2
2b79a32fe5eab5954569261405d7601c,planning,777,TIMEOUT,800.000,,,,-1,pc2
2ca513f98cb00bf9ff0ff1f8a9caaf78,planning,42,TIMEOUT,800.000,,,,-1,pc2
2ca513f98cb00bf9ff0ff1f8a9caaf78,planning,123,TIMEOUT,800.000,,,,-1,pc2
2ca513f98cb00bf9ff0ff1f8a9caaf78,planning,777,TIMEOUT,800.000,,,,-1,pc2
325bedaebd99c3cd5e9f91aced5e9fac,planning,42,SAT,0.058,14.000,101.000,16666.000,10,pc2
325bedaebd99c3cd5e9f91aced5e9fac,planning,123,SAT,0.054,14.000,101.000,16666.000,10,pc2
325bedaebd99c3cd5e9f91aced5e9fac,planning,777,SAT,0.073,14.000,101.000,16666.000,10,pc2
365fd9f0ff905a4d3b1f0d6adcffc416,planning,42,TIMEOUT,800.000,,,,-1,pc2
365fd9f0ff905a4d3b1f0d6adcffc416,planning,123,TIMEOUT,800.000,,,,-1,pc2
365fd9f0ff905a4d3b1f0d6adcffc416,planning,777,TIMEOUT,800.000,,,,-1,pc2
3728eb69fc6046897251cc33e0b25a5a,planning,42,TIMEOUT,800.000,,,,-1,pc2
3728eb69fc6046897251cc33e0b25a5a,planning,123,TIMEOUT,800.000,,,,-1,pc2
3728eb69fc6046897251cc33e0b25a5a,planning,777,TIMEOUT,800.000,,,,-1,pc2
40bd4eb80921341b7b3ad067a74cf46a,planning,42,SAT,7.274,109890.000,992583.000,15614005.000,10,pc2
40bd4eb80921341b7b3ad067a74cf46a,planning,123,SAT,7.371,111678.000,1005574.000,15701727.000,10,pc2
40bd4eb80921341b7b3ad067a74cf46a,planning,777,SAT,8.884,148154.000,1213675.000,18531106.000,10,pc2
40c14c38362c8a8b8fb9849ecb2fb66e,planning,42,SAT,10.013,145419.000,1234622.000,20617509.000,10,pc2
40c14c38362c8a8b8fb9849ecb2fb66e,planning,123,SAT,6.793,102668.000,963858.000,15145484.000,10,pc2
40c14c38362c8a8b8fb9849ecb2fb66e,planning,777,SAT,8.190,120838.000,1039894.000,17204663.000,10,pc2
441639a2fdfe632efe1a87df0507bc1d,planning,42,UNSAT,45.925,73558.000,206864.000,199551113.000,20,pc2
441639a2fdfe632efe1a87df0507bc1d,planning,123,UNSAT,48.569,60240.000,179265.000,215266946.000,20,pc2
441639a2fdfe632efe1a87df0507bc1d,planning,777,UNSAT,33.169,46781.000,156396.000,141085303.000,20,pc2
4483f9654fdf809f93ded32e47cea3d3,planning,42,SAT,0.097,29.000,124.000,36447.000,10,pc2
4483f9654fdf809f93ded32e47cea3d3,planning,123,SAT,0.087,29.000,124.000,36447.000,10,pc2
4483f9654fdf809f93ded32e47cea3d3,planning,777,SAT,0.088,29.000,124.000,36447.000,10,pc2
460f2c5cbd5d64a53671890005df99fb,planning,42,UNSAT,715.202,3666254.000,7330496.000,2147841917.000,20,pc2
460f2c5cbd5d64a53671890005df99fb,planning,123,UNSAT,680.256,3501203.000,7075998.000,2157858616.000,20,pc2
460f2c5cbd5d64a53671890005df99fb,planning,777,UNSAT,730.596,3847359.000,7661504.000,2341401640.000,20,pc2
4c5d4cce5ac439c0540b76bbf3e9b44c,planning,42,SAT,7.287,2642.000,36955.000,20884697.000,10,pc2
4c5d4cce5ac439c0540b76bbf3e9b44c,planning,123,SAT,33.844,22341.000,581364.000,161481925.000,10,pc2
4c5d4cce5ac439c0540b76bbf3e9b44c,planning,777,SAT,132.623,67051.000,1392954.000,753386237.000,10,pc2
51715b2bb9948a938bc78c6a0ffb00da,planning,42,SAT,0.122,1578.000,28724.000,215843.000,10,pc2
51715b2bb9948a938bc78c6a0ffb00da,planning,123,SAT,0.322,3025.000,38841.000,914031.000,10,pc2
51715b2bb9948a938bc78c6a0ffb00da,planning,777,SAT,0.297,2989.000,43690.000,949284.000,10,pc2
51e9cba23a2dcfd39278539d38820d20,planning,42,UNSAT,1.306,21822.000,37204.000,9455111.000,20,pc2
51e9cba23a2dcfd39278539d38820d20,planning,123,UNSAT,1.383,24952.000,41992.000,10179781.000,20,pc2
51e9cba23a2dcfd39278539d38820d20,planning,777,UNSAT,1.728,32010.000,52457.000,11733009.000,20,pc2
5257a9575db38fcfe307a4f004e840a4,planning,42,SAT,5.348,48079.000,141666.000,35595679.000,10,pc2
5257a9575db38fcfe307a4f004e840a4,planning,123,SAT,29.178,323516.000,639760.000,154859985.000,10,pc2
5257a9575db38fcfe307a4f004e840a4,planning,777,SAT,2.485,18116.000,51942.000,14870692.000,10,pc2
55d6ee7178934d1940318ef5c2011107,planning,42,UNSAT,33.408,33731.000,239800.000,197936661.000,20,pc2
55d6ee7178934d1940318ef5c2011107,planning,123,UNSAT,32.670,29200.000,207454.000,183593450.000,20,pc2
55d6ee7178934d1940318ef5c2011107,planning,777,UNSAT,34.097,33038.000,224084.000,196550044.000,20,pc2
572e5f8d24e5624aff2c6d51a6d9b8c3,planning,42,SAT,1.371,3329.000,11097.000,3881457.000,10,pc2
572e5f8d24e5624aff2c6d51a6d9b8c3,planning,123,SAT,1.268,4150.000,13253.000,4443642.000,10,pc2
572e5f8d24e5624aff2c6d51a6d9b8c3,planning,777,SAT,1.157,2998.000,10863.000,3377138.000,10,pc2
578f9377bfbfcc6ea3a18eb630667956,planning,42,SAT,0.397,6141.000,23378.000,2747718.000,10,pc2
578f9377bfbfcc6ea3a18eb630667956,planning,123,SAT,0.471,8607.000,27848.000,3271042.000,10,pc2
578f9377bfbfcc6ea3a18eb630667956,planning,777,SAT,0.458,8258.000,28664.000,3354134.000,10,pc2
579135d4b2f5231db817b387b1729dec,planning,42,SAT,2.333,32444.000,406904.000,6958992.000,10,pc2
579135d4b2f5231db817b387b1729dec,planning,123,SAT,3.147,48716.000,472968.000,8663581.000,10,pc2
579135d4b2f5231db817b387b1729dec,planning,777,SAT,3.353,47539.000,499038.000,8655845.000,10,pc2
5c356f123206d39b8dc68bbaac906562,planning,42,SAT,0.114,21.000,248.000,50336.000,10,pc2
5c356f123206d39b8dc68bbaac906562,planning,123,SAT,0.109,21.000,248.000,50336.000,10,pc2
5c356f123206d39b8dc68bbaac906562,planning,777,SAT,0.102,21.000,248.000,50336.000,10,pc2
5f3042793127010ea9f496a8f40ab8a0,planning,42,SAT,0.021,0.000,0.000,5552.000,10,pc2
5f3042793127010ea9f496a8f40ab8a0,planning,123,SAT,0.020,0.000,0.000,5552.000,10,pc2
5f3042793127010ea9f496a8f40ab8a0,planning,777,SAT,0.021,0.000,0.000,5552.000,10,pc2
64cabd8c7a48d2eb9067a58cf274b8b7,planning,42,TIMEOUT,800.000,,,,-1,pc2
64cabd8c7a48d2eb9067a58cf274b8b7,planning,123,TIMEOUT,800.000,,,,-1,pc2
64cabd8c7a48d2eb9067a58cf274b8b7,planning,777,TIMEOUT,800.000,,,,-1,pc2
667fa9dc90464bd156df7e88b13c4001,planning,42,UNKNOWN,299.197,2359.000,93688.000,974225966.000,-6,pc2
667fa9dc90464bd156df7e88b13c4001,planning,123,UNKNOWN,291.559,2885.000,75826.000,923625304.000,-6,pc2
667fa9dc90464bd156df7e88b13c4001,planning,777,CORRUPT_XZ,0.000,,,,-4,pc2
66815f8c5c22b9e40e0ed692eb9c8aa1,planning,42,SAT,0.814,9222.000,145982.000,2781254.000,10,pc2
66815f8c5c22b9e40e0ed692eb9c8aa1,planning,123,SAT,1.134,15671.000,282583.000,3771336.000,10,pc2
66815f8c5c22b9e40e0ed692eb9c8aa1,planning,777,SAT,1.457,18424.000,310420.000,4395899.000,10,pc2
66a1f530c185e09dc920e5ee57c8f6b1,planning,42,SAT,0.019,0.000,0.000,570.000,10,pc2
66a1f530c185e09dc920e5ee57c8f6b1,planning,123,SAT,0.019,0.000,0.000,570.000,10,pc2
66a1f530c185e09dc920e5ee57c8f6b1,planning,777,SAT,0.020,0.000,0.000,570.000,10,pc2
66e35170e72c3233f2ad23afce22491d,planning,42,UNSAT,91.595,952120.000,1487689.000,188797893.000,20,pc2
66e35170e72c3233f2ad23afce22491d,planning,123,UNSAT,60.983,688534.000,1108860.000,142388103.000,20,pc2
66e35170e72c3233f2ad23afce22491d,planning,777,UNSAT,66.187,763124.000,1230107.000,156978511.000,20,pc2
6d6bbc183e9054f627e578db6ade59ec,planning,42,UNSAT,49.294,24912.000,317032.000,156047973.000,20,pc2
6d6bbc183e9054f627e578db6ade59ec,planning,123,UNSAT,49.780,22911.000,330587.000,155092395.000,20,pc2
6d6bbc183e9054f627e578db6ade59ec,planning,777,UNSAT,25.330,12367.000,188904.000,87218867.000,20,pc2
6e808c491e0b4d6472313d74d408df7f,planning,42,UNSAT,31.460,416087.000,1023801.000,42425638.000,20,pc2
6e808c491e0b4d6472313d74d408df7f,planning,123,UNSAT,31.579,437530.000,1064764.000,45829966.000,20,pc2
6e808c491e0b4d6472313d74d408df7f,planning,777,UNSAT,17.418,274857.000,739623.000,28291476.000,20,pc2
6f50de5acf3a0343b00e1c9f1127b929,planning,42,SAT,0.092,10.000,52.000,19265.000,10,pc2
6f50de5acf3a0343b00e1c9f1127b929,planning,123,SAT,0.088,10.000,52.000,19265.000,10,pc2
6f50de5acf3a0343b00e1c9f1127b929,planning,777,SAT,0.083,10.000,52.000,19265.000,10,pc2
78d8140d9ecf62492911a1ec73a06212,planning,42,SAT,0.013,0.000,0.000,327.000,10,pc2
78d8140d9ecf62492911a1ec73a06212,planning,123,SAT,0.018,0.000,0.000,327.000,10,pc2
78d8140d9ecf62492911a1ec73a06212,planning,777,SAT,0.016,0.000,0.000,327.000,10,pc2
79fe0b87911d5d3efc253afe688ba6bd,planning,42,TIMEOUT,800.000,,,,-1,pc2
79fe0b87911d5d3efc253afe688ba6bd,planning,123,TIMEOUT,800.000,,,,-1,pc2
79fe0b87911d5d3efc253afe688ba6bd,planning,777,TIMEOUT,800.000,,,,-1,pc2
7e19f295d35c30ac4d5386ffec1fcf28,planning,42,SAT,0.019,0.000,0.000,53.000,10,pc2
7e19f295d35c30ac4d5386ffec1fcf28,planning,123,SAT,0.023,0.000,0.000,53.000,10,pc2
7e19f295d35c30ac4d5386ffec1fcf28,planning,777,SAT,0.022,0.000,0.000,53.000,10,pc2
7f71af39bd460da2bf60efe59f74928b,planning,42,TIMEOUT,800.000,,,,-1,pc2
7f71af39bd460da2bf60efe59f74928b,planning,123,TIMEOUT,800.000,,,,-1,pc2
7f71af39bd460da2bf60efe59f74928b,planning,777,TIMEOUT,800.000,,,,-1,pc2
83980f552b5e39ba31ed2d71a184d57b,planning,42,SAT,0.084,1313.000,2850.000,149906.000,10,pc2
83980f552b5e39ba31ed2d71a184d57b,planning,123,SAT,0.086,1417.000,3014.000,165395.000,10,pc2
83980f552b5e39ba31ed2d71a184d57b,planning,777,SAT,0.093,2058.000,4070.000,246556.000,10,pc2
84732661a082f6f9739927fbf8d23e86,planning,42,UNSAT,5.332,8667.000,102961.000,34702794.000,20,pc2
84732661a082f6f9739927fbf8d23e86,planning,123,UNSAT,6.520,11153.000,131632.000,43502358.000,20,pc2
84732661a082f6f9739927fbf8d23e86,planning,777,UNSAT,6.939,10739.000,140125.000,50337727.000,20,pc2
86f1b4ff42db7b2fd92c62044b5d52d0,planning,42,TIMEOUT,800.000,,,,-1,pc2
86f1b4ff42db7b2fd92c62044b5d52d0,planning,123,TIMEOUT,800.000,,,,-1,pc2
86f1b4ff42db7b2fd92c62044b5d52d0,planning,777,CORRUPT_XZ,0.000,,,,-4,pc2
8bc827a04706f235a82de54d0b30c4ab,planning,42,SAT,0.093,60.000,330.000,44829.000,10,pc2
8bc827a04706f235a82de54d0b30c4ab,planning,123,SAT,0.098,60.000,330.000,44829.000,10,pc2
8bc827a04706f235a82de54d0b30c4ab,planning,777,SAT,0.092,60.000,330.000,44829.000,10,pc2
8cc277adc1b861c9db879a378779fcb1,planning,42,SAT,10.538,154515.000,2072130.000,21789873.000,10,pc2
8cc277adc1b861c9db879a378779fcb1,planning,123,SAT,7.646,105103.000,1610329.000,17415525.000,10,pc2
8cc277adc1b861c9db879a378779fcb1,planning,777,SAT,13.118,196424.000,2230177.000,25334852.000,10,pc2
93be9c580b2c695ee9c9339a62765f87,planning,42,SAT,81.542,1423580.000,15295973.000,154490856.000,10,pc2
93be9c580b2c695ee9c9339a62765f87,planning,123,SAT,101.997,1955068.000,17873578.000,187532930.000,10,pc2
93be9c580b2c695ee9c9339a62765f87,planning,777,SAT,159.435,2969315.000,24421814.000,264497569.000,10,pc2
946aef9c0169855b5f2851e89a0f44cd,planning,42,CORRUPT_XZ,0.000,,,,-4,pc2
946aef9c0169855b5f2851e89a0f44cd,planning,123,CORRUPT_XZ,0.000,,,,-4,pc2
946aef9c0169855b5f2851e89a0f44cd,planning,777,CORRUPT_XZ,0.000,,,,-4,pc2
94ad97f750345300b7baf257cf91fc4c,planning,42,UNSAT,1.281,45.000,11375.000,699029.000,20,pc2
94ad97f750345300b7baf257cf91fc4c,planning,123,UNSAT,1.311,45.000,11375.000,699029.000,20,pc2
94ad97f750345300b7baf257cf91fc4c,planning,777,UNSAT,1.307,45.000,11375.000,699029.000,20,pc2
94f515f8db5e860d4ec3e71c999fef13,planning,42,UNSAT,48.492,713984.000,1093154.000,200190177.000,20,pc2
94f515f8db5e860d4ec3e71c999fef13,planning,123,UNSAT,30.635,430987.000,688109.000,127558036.000,20,pc2
94f515f8db5e860d4ec3e71c999fef13,planning,777,UNSAT,32.568,474586.000,740864.000,141859209.000,20,pc2
9654f68ba29003516cfcb146cec60f46,planning,42,SAT,0.160,2640.000,7952.000,656142.000,10,pc2
9654f68ba29003516cfcb146cec60f46,planning,123,SAT,0.279,3262.000,9925.000,1451316.000,10,pc2
9654f68ba29003516cfcb146cec60f46,planning,777,SAT,0.336,5312.000,16332.000,2076872.000,10,pc2
9a2b7e7439dfd80e17a4bf26124bd0e5,planning,42,SAT,0.551,6757.000,14721.000,1924294.000,10,pc2
9a2b7e7439dfd80e17a4bf26124bd0e5,planning,123,SAT,0.464,5211.000,11376.000,1663963.000,10,pc2
9a2b7e7439dfd80e17a4bf26124bd0e5,planning,777,SAT,0.192,2192.000,5445.000,415487.000,10,pc2
9c5820bb66988fcab00e788ecb2bd182,planning,42,TIMEOUT,800.000,,,,-1,pc2
9c5820bb66988fcab00e788ecb2bd182,planning,123,TIMEOUT,800.000,,,,-1,pc2
9c5820bb66988fcab00e788ecb2bd182,planning,777,TIMEOUT,800.000,,,,-1,pc2
9d5795b7e996c413292129c1eb5b9843,planning,42,SAT,7.960,82797.000,242601.000,24038017.000,10,pc2
9d5795b7e996c413292129c1eb5b9843,planning,123,SAT,32.051,290793.000,639898.000,77231990.000,10,pc2
9d5795b7e996c413292129c1eb5b9843,planning,777,SAT,39.506,357285.000,795860.000,93128206.000,10,pc2
9dd18fb3553cf393e28c1ca3aca2336b,planning,42,SAT,0.355,3614.000,6818.000,1403269.000,10,pc2
9dd18fb3553cf393e28c1ca3aca2336b,planning,123,SAT,0.139,1044.000,2577.000,250509.000,10,pc2
9dd18fb3553cf393e28c1ca3aca2336b,planning,777,SAT,0.238,3055.000,6019.000,760152.000,10,pc2
a2a84cd949f39903c7a4b94b8e3b94e9,planning,42,TIMEOUT,800.000,,,,-1,pc2
a2a84cd949f39903c7a4b94b8e3b94e9,planning,123,TIMEOUT,800.000,,,,-1,pc2
a2a84cd949f39903c7a4b94b8e3b94e9,planning,777,TIMEOUT,800.000,,,,-1,pc2
a2f602abd1e1bcddb1f167bd4985cee4,planning,42,TIMEOUT,800.000,,,,-1,pc2
a2f602abd1e1bcddb1f167bd4985cee4,planning,123,TIMEOUT,800.000,,,,-1,pc2
a2f602abd1e1bcddb1f167bd4985cee4,planning,777,TIMEOUT,800.000,,,,-1,pc2
a3e38c27d6d1d21b315da0c4ea454b2a,planning,42,SAT,0.090,0.000,0.000,15106.000,10,pc2
a3e38c27d6d1d21b315da0c4ea454b2a,planning,123,SAT,0.065,0.000,0.000,15106.000,10,pc2
a3e38c27d6d1d21b315da0c4ea454b2a,planning,777,SAT,0.065,0.000,0.000,15106.000,10,pc2
a66bb4a01e21f05b59ada97a91a61048,planning,42,SAT,0.770,8611.000,141319.000,2909875.000,10,pc2
a66bb4a01e21f05b59ada97a91a61048,planning,123,SAT,0.757,8754.000,132904.000,2952568.000,10,pc2
a66bb4a01e21f05b59ada97a91a61048,planning,777,SAT,0.527,7078.000,106098.000,1927871.000,10,pc2
a99895026999b6ed637222c64f0ebf19,planning,42,UNSAT,0.135,73.000,1281.000,82216.000,20,pc2
a99895026999b6ed637222c64f0ebf19,planning,123,UNSAT,0.132,73.000,1281.000,82216.000,20,pc2
a99895026999b6ed637222c64f0ebf19,planning,777,UNSAT,0.136,73.000,1281.000,82216.000,20,pc2
ad3ac62501d0f149826aa91b33e6d99d,planning,42,SAT,0.301,3687.000,10578.000,1914955.000,10,pc2
ad3ac62501d0f149826aa91b33e6d99d,planning,123,SAT,0.864,15801.000,41856.000,6201148.000,10,pc2
ad3ac62501d0f149826aa91b33e6d99d,planning,777,SAT,0.128,1597.000,6183.000,536500.000,10,pc2
ae5316a6e04102a9ca4cd594daaf22e3,planning,42,SAT,198.308,150212.000,1072430.000,743679823.000,10,pc2
ae5316a6e04102a9ca4cd594daaf22e3,planning,123,SAT,123.616,93865.000,812675.000,446871091.000,10,pc2
ae5316a6e04102a9ca4cd594daaf22e3,planning,777,SAT,149.197,137694.000,1001732.000,572565246.000,10,pc2
af8d0f51b19fa5ecfe833742f39c61c9,planning,42,SAT,0.079,14.000,85.000,21744.000,10,pc2
af8d0f51b19fa5ecfe833742f39c61c9,planning,123,SAT,0.099,14.000,85.000,21744.000,10,pc2
af8d0f51b19fa5ecfe833742f39c61c9,planning,777,SAT,0.086,14.000,85.000,21744.000,10,pc2
b1654713158a777352b4bf00e6ffc820,planning,42,SAT,2.572,44664.000,316071.000,6829097.000,10,pc2
b1654713158a777352b4bf00e6ffc820,planning,123,SAT,2.753,51681.000,341993.000,7713866.000,10,pc2
b1654713158a777352b4bf00e6ffc820,planning,777,SAT,3.637,65595.000,405129.000,9198828.000,10,pc2
b4212dd5b85b95c731dfb26333465795,planning,42,CORRUPT_XZ,0.000,,,,-4,pc2
b4212dd5b85b95c731dfb26333465795,planning,123,CORRUPT_XZ,0.000,,,,-4,pc2
b4212dd5b85b95c731dfb26333465795,planning,777,CORRUPT_XZ,0.000,,,,-4,pc2
ba093c6ed285bf1e5643ca761cf8b8b2,planning,42,SAT,0.023,0.000,0.000,1908.000,10,pc2
ba093c6ed285bf1e5643ca761cf8b8b2,planning,123,SAT,0.023,0.000,0.000,1908.000,10,pc2
ba093c6ed285bf1e5643ca761cf8b8b2,planning,777,SAT,0.024,0.000,0.000,1908.000,10,pc2
bee9c640aa16582d1a1a821b111eaacf,planning,42,SAT,0.123,5.000,39.000,100063.000,10,pc2
bee9c640aa16582d1a1a821b111eaacf,planning,123,SAT,0.122,5.000,39.000,100063.000,10,pc2
bee9c640aa16582d1a1a821b111eaacf,planning,777,SAT,0.121,5.000,39.000,100063.000,10,pc2
c2355a212a2f6295ac6050518becc62d,planning,42,SAT,137.136,630178.000,2516472.000,821723753.000,10,pc2
c2355a212a2f6295ac6050518becc62d,planning,123,SAT,141.394,660459.000,2577809.000,842757226.000,10,pc2
c2355a212a2f6295ac6050518becc62d,planning,777,SAT,175.616,762808.000,2845114.000,978656316.000,10,pc2
c3621075609bccb71f473444d4bb32a1,planning,42,TIMEOUT,800.000,,,,-1,pc2
c3621075609bccb71f473444d4bb32a1,planning,123,TIMEOUT,800.000,,,,-1,pc2
c3621075609bccb71f473444d4bb32a1,planning,777,TIMEOUT,800.000,,,,-1,pc2
c45ec3ab625feb33e97fba7896933c2a,planning,42,SAT,0.298,1058.000,2546.000,585497.000,10,pc2
c45ec3ab625feb33e97fba7896933c2a,planning,123,SAT,0.265,1058.000,2546.000,585497.000,10,pc2
c45ec3ab625feb33e97fba7896933c2a,planning,777,SAT,0.274,1058.000,2546.000,585497.000,10,pc2
c8821b3db9c48a6e2d84c8d9f0f32645,planning,42,SAT,0.556,3806.000,15198.000,1867679.000,10,pc2
c8821b3db9c48a6e2d84c8d9f0f32645,planning,123,SAT,0.274,2386.000,9869.000,509038.000,10,pc2
c8821b3db9c48a6e2d84c8d9f0f32645,planning,777,SAT,0.178,1266.000,7460.000,372150.000,10,pc2
c95644adaafc88852c36287090a7d2df,planning,42,TIMEOUT,800.000,,,,-1,pc2
c95644adaafc88852c36287090a7d2df,planning,123,TIMEOUT,800.000,,,,-1,pc2
c95644adaafc88852c36287090a7d2df,planning,777,TIMEOUT,800.000,,,,-1,pc2
c9ce173177f091f397ac8be79fba5d66,planning,42,SAT,0.506,3788.000,78713.000,1296138.000,10,pc2
c9ce173177f091f397ac8be79fba5d66,planning,123,SAT,0.187,1859.000,48335.000,333605.000,10,pc2
c9ce173177f091f397ac8be79fba5d66,planning,777,SAT,0.468,3617.000,71647.000,1235642.000,10,pc2
cb13dbb4c855de5f8db842bf0d8702f1,planning,42,SAT,0.561,8386.000,70167.000,1630234.000,10,pc2
cb13dbb4c855de5f8db842bf0d8702f1,planning,123,SAT,1.110,14137.000,128123.000,2943502.000,10,pc2
cb13dbb4c855de5f8db842bf0d8702f1,planning,777,SAT,0.540,6838.000,69107.000,1507043.000,10,pc2
cb576136b0c2bd11deb2d0de33faa440,planning,42,SAT,7.105,81502.000,1512702.000,15719562.000,10,pc2
cb576136b0c2bd11deb2d0de33faa440,planning,123,SAT,7.863,114646.000,1861028.000,18476832.000,10,pc2
cb576136b0c2bd11deb2d0de33faa440,planning,777,SAT,9.116,111681.000,1850837.000,18317121.000,10,pc2
cbfdc1183daf7250681c3ab1f3f07397,planning,42,SAT,352.717,119563.000,2958429.000,1186898919.000,10,pc2
cbfdc1183daf7250681c3ab1f3f07397,planning,123,SAT,473.706,159898.000,3959824.000,1768215387.000,10,pc2
cbfdc1183daf7250681c3ab1f3f07397,planning,777,TIMEOUT,800.000,,,,-1,pc2
cd1fa4fa52834cf5c0c744dae3b226c7,planning,42,SAT,635.859,252479.000,4661554.000,1850468698.000,10,pc2
cd1fa4fa52834cf5c0c744dae3b226c7,planning,123,SAT,509.701,172370.000,4577775.000,1404639130.000,10,pc2
cd1fa4fa52834cf5c0c744dae3b226c7,planning,777,SAT,315.272,104928.000,3351777.000,837918539.000,10,pc2
cdbd9c75d4d3ae3c23788463abaee53a,planning,42,UNSAT,581.735,2962706.000,6118614.000,1815372200.000,20,pc2
cdbd9c75d4d3ae3c23788463abaee53a,planning,123,UNSAT,665.016,3288486.000,6704808.000,2032865287.000,20,pc2
cdbd9c75d4d3ae3c23788463abaee53a,planning,777,UNSAT,710.825,3385605.000,6939291.000,2070803921.000,20,pc2
ce9d0b1d7f0a92b9fee43fc0e0106fef,planning,42,SAT,0.164,584.000,2884.000,223752.000,10,pc2
ce9d0b1d7f0a92b9fee43fc0e0106fef,planning,123,SAT,0.116,584.000,2884.000,223752.000,10,pc2
ce9d0b1d7f0a92b9fee43fc0e0106fef,planning,777,SAT,0.116,584.000,2884.000,223752.000,10,pc2
d2800199a7c8d459cd0f26f10acb04a0,planning,42,SAT,0.072,16.000,41.000,30337.000,10,pc2
d2800199a7c8d459cd0f26f10acb04a0,planning,123,SAT,0.069,16.000,41.000,30337.000,10,pc2
d2800199a7c8d459cd0f26f10acb04a0,planning,777,SAT,0.064,16.000,41.000,30337.000,10,pc2
d28981444ef65f40d521d743831ccb31,planning,42,TIMEOUT,800.000,,,,-1,pc2
d28981444ef65f40d521d743831ccb31,planning,123,TIMEOUT,800.000,,,,-1,pc2
d28981444ef65f40d521d743831ccb31,planning,777,TIMEOUT,800.000,,,,-1,pc2
d73873b44da21fa1f46de63bfe5a82cc,planning,42,SAT,0.154,150.000,584.000,68840.000,10,pc2
d73873b44da21fa1f46de63bfe5a82cc,planning,123,SAT,0.116,150.000,584.000,68840.000,10,pc2
d73873b44da21fa1f46de63bfe5a82cc,planning,777,SAT,0.119,150.000,584.000,68840.000,10,pc2
d9a9d4165420979bf8cd2d77fbc1f086,planning,42,UNSAT,151.362,1461000.000,2164244.000,345318769.000,20,pc2
d9a9d4165420979bf8cd2d77fbc1f086,planning,123,UNSAT,64.784,717923.000,1140918.000,199353259.000,20,pc2
d9a9d4165420979bf8cd2d77fbc1f086,planning,777,UNSAT,35.789,406120.000,658288.000,135834222.000,20,pc2
e38f653ac840b5f286c1849bd29da41f,planning,42,SAT,50.956,369212.000,914108.000,249458275.000,10,pc2
e38f653ac840b5f286c1849bd29da41f,planning,123,SAT,80.504,545302.000,1342164.000,342571366.000,10,pc2
e38f653ac840b5f286c1849bd29da41f,planning,777,SAT,248.681,2177321.000,4671226.000,921415402.000,10,pc2
e708c10a771818b51e7c93cd06e1d416,planning,42,SAT,0.411,3471.000,40277.000,1015370.000,10,pc2
e708c10a771818b51e7c93cd06e1d416,planning,123,SAT,0.409,3789.000,45110.000,1070364.000,10,pc2
e708c10a771818b51e7c93cd06e1d416,planning,777,SAT,0.404,3659.000,43263.000,1071565.000,10,pc2
e8b1cf92d8911d0c08ca69ba75cd21ca,planning,42,SAT,0.878,282.000,11169.000,1155678.000,10,pc2
e8b1cf92d8911d0c08ca69ba75cd21ca,planning,123,SAT,0.896,282.000,11169.000,1155678.000,10,pc2
